b'id',b'key',b'value',b'type'
b'358848909',b'amenity',b'place_of_worship',b'regular'
b'358848909',b'religion',b'christian',b'regular'
b'358848909',b'denomination',b'catholic',b'regular'
b'358848909',b'created',b'06/13/2000',b'gnis'
b'358848909',b'state_id',b'06',b'gnis'
b'358848909',b'county_id',b'079',b'gnis'
b'358848909',b'feature_id',b'1872436',b'gnis'
b'358848911',b'ele',b'105',b'regular'
b'358848911',b'name',b'San Luis Coastal Unified School District Administration',b'regular'
b'358848911',b'amenity',b'school',b'regular'
b'358848911',b'created',b'06/13/2000',b'gnis'
b'358848911',b'state_id',b'06',b'gnis'
b'358848911',b'county_id',b'079',b'gnis'
b'358848911',b'feature_id',b'1872437',b'gnis'
b'358848913',b'ele',b'122',b'regular'
b'358848913',b'name',b'San Luis Obispo County Health Agency',b'regular'
b'358848913',b'amenity',b'clinic',b'regular'
b'358848913',b'created',b'06/13/2000',b'gnis'
b'358848913',b'state_id',b'06',b'gnis'
b'358848913',b'county_id',b'079',b'gnis'
b'358848913',b'feature_id',b'1872440',b'gnis'
b'358848921',b'ele',b'108',b'regular'
b'358848921',b'name',b'Church of the Nazarene',b'regular'
b'358848921',b'amenity',b'place_of_worship',b'regular'
b'358848921',b'religion',b'christian',b'regular'
b'358848921',b'created',b'06/13/2000',b'gnis'
b'358848921',b'state_id',b'06',b'gnis'
b'358848921',b'county_id',b'079',b'gnis'
b'358848921',b'feature_id',b'1872450',b'gnis'
b'358848924',b'ele',b'97',b'regular'
b'358848924',b'name',b'Vineyard Christian Fellowship Church',b'regular'
b'358848924',b'amenity',b'place_of_worship',b'regular'
b'358848924',b'religion',b'christian',b'regular'
b'358848924',b'created',b'06/13/2000',b'gnis'
b'358848924',b'state_id',b'06',b'gnis'
b'358848924',b'county_id',b'079',b'gnis'
b'358848924',b'feature_id',b'1872452',b'gnis'
b'358848925',b'ele',b'76',b'regular'
b'358848925',b'name',b'Zion Lutheran Church',b'regular'
b'358848925',b'amenity',b'place_of_worship',b'regular'
b'358848925',b'religion',b'christian',b'regular'
b'358848925',b'city',b'San Luis Obispo',b'addr'
b'358848925',b'denomination',b'lutheran',b'regular'
b'358848925',b'created',b'06/13/2000',b'gnis'
b'358848925',b'state_id',b'06',b'gnis'
b'358848925',b'county_id',b'079',b'gnis'
b'358848925',b'feature_id',b'1872453',b'gnis'
b'358848925',b'housenumber',b'1010',b'addr'
b'358848930',b'ele',b'75',b'regular'
b'358848930',b'name',b'Church of Christ',b'regular'
b'358848930',b'amenity',b'place_of_worship',b'regular'
b'358848930',b'religion',b'christian',b'regular'
b'358848930',b'created',b'06/13/2000',b'gnis'
b'358848930',b'state_id',b'06',b'gnis'
b'358848930',b'county_id',b'079',b'gnis'
b'358848930',b'feature_id',b'1872460',b'gnis'
b'358848935',b'ele',b'64',b'regular'
b'358848935',b'name',b'First Presbyterian Church',b'regular'
b'358848935',b'amenity',b'place_of_worship',b'regular'
b'358848935',b'religion',b'christian',b'regular'
b'358848935',b'denomination',b'presbyterian',b'regular'
b'358848935',b'created',b'06/13/2000',b'gnis'
b'358848935',b'state_id',b'06',b'gnis'
b'358848935',b'county_id',b'079',b'gnis'
b'358848935',b'feature_id',b'1872466',b'gnis'
b'358848937',b'ele',b'73',b'regular'
b'358848937',b'name',b'Four Square Church (historical)',b'regular'
b'358848937',b'amenity',b'place_of_worship',b'regular'
b'358848937',b'religion',b'christian',b'regular'
b'358848937',b'created',b'06/13/2000',b'gnis'
b'358848937',b'state_id',b'06',b'gnis'
b'358848937',b'county_id',b'079',b'gnis'
b'358848937',b'feature_id',b'1872468',b'gnis'
b'358848948',b'ele',b'62',b'regular'
b'358848948',b'name',b'Saint Stephens Episcopal Church',b'regular'
b'358848948',b'amenity',b'place_of_worship',b'regular'
b'358848948',b'religion',b'christian',b'regular'
b'358848948',b'created',b'06/13/2000',b'gnis'
b'358848948',b'state_id',b'06',b'gnis'
b'358848948',b'county_id',b'079',b'gnis'
b'358848948',b'feature_id',b'1872478',b'gnis'
b'358848952',b'ele',b'73',b'regular'
b'358848952',b'name',b'Springfield Baptist Church',b'regular'
b'358848952',b'amenity',b'place_of_worship',b'regular'
b'358848952',b'religion',b'christian',b'regular'
b'358848952',b'denomination',b'baptist',b'regular'
b'358848952',b'created',b'06/13/2000',b'gnis'
b'358848952',b'state_id',b'06',b'gnis'
b'358848952',b'county_id',b'079',b'gnis'
b'358848952',b'feature_id',b'1872482',b'gnis'
b'358848953',b'ele',b'47',b'regular'
b'358848953',b'name',b'Sutcliffe Cemetery',b'regular'
b'358848953',b'amenity',b'grave_yard',b'regular'
b'358848953',b'created',b'06/13/2000',b'gnis'
b'358848953',b'state_id',b'06',b'gnis'
b'358848953',b'county_id',b'079',b'gnis'
b'358848953',b'feature_id',b'1872483',b'gnis'
b'358860978',b'ele',b'53',b'regular'
b'358860978',b'name',b'Mercy Church',b'regular'
b'358860978',b'amenity',b'place_of_worship',b'regular'
b'358860978',b'religion',b'christian',b'regular'
b'358860978',b'edited',b'07/03/2008',b'gnis'
b'358860978',b'denomination',b'evangelical',b'regular'
b'358860978',b'created',b'07/03/2008',b'gnis'
b'358860978',b'state_id',b'06',b'gnis'
b'358860978',b'county_id',b'079',b'gnis'
b'358860978',b'feature_id',b'2463170',b'gnis'
b'368167529',b'ele',b'71',b'regular'
b'368167529',b'name',b'San Luis Obispo County Courthouse',b'regular'
b'368167529',b'source',b'USGS Geonames',b'regular'
b'368167529',b'amenity',b'courthouse',b'regular'
b'368167529',b'state',b'CA',b'addr'
b'368167529',b'reviewed',b'no',b'gnis'
b'368167529',b'feature_id',b'1872479',b'gnis'
b'368167529',b'county_name',b'San Luis Obispo',b'gnis'
b'368167529',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'368170777',b'ele',b'73',b'regular'
b'368170777',b'name',b'San Luis Obispo County Law Library',b'regular'
b'368170777',b'source',b'USGS Geonames',b'regular'
b'368170777',b'amenity',b'library',b'regular'
b'368170777',b'full',b'1050 Monterey',b'addr'
b'368170777',b'state',b'CA',b'addr'
b'368170777',b'reviewed',b'no',b'gnis'
b'368170777',b'feature_id',b'1872441',b'gnis'
b'368170777',b'housenumber',b'1050',b'addr'
b'368170777',b'street:name',b'Monterey',b'addr'
b'368170777',b'county_name',b'San Luis Obispo',b'gnis'
b'368170777',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'368171730',b'ele',b'73',b'regular'
b'368171730',b'name',b'San Luis Obispo City Hall',b'regular'
b'368171730',b'source',b'USGS Geonames',b'regular'
b'368171730',b'amenity',b'townhall',b'regular'
b'368171730',b'full',b'990 Palm',b'addr'
b'368171730',b'state',b'CA',b'addr'
b'368171730',b'reviewed',b'no',b'gnis'
b'368171730',b'feature_id',b'1872439',b'gnis'
b'368171730',b'housenumber',b'990',b'addr'
b'368171730',b'street:name',b'Palm',b'addr'
b'368171730',b'county_name',b'San Luis Obispo',b'gnis'
b'368171730',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'368173774',b'ele',b'87',b'regular'
b'368173774',b'name',b'Central Coast Veterans Memorial',b'regular'
b'368173774',b'source',b'USGS Geonames',b'regular'
b'368173774',b'tourism',b'museum',b'regular'
b'368173774',b'city',b'San Luis Obispo',b'addr'
b'368173774',b'state',b'CA',b'addr'
b'368173774',b'wheelchair',b'yes',b'regular'
b'368173774',b'street',b'Grand Avenue',b'addr'
b'368173774',b'postcode',b'93401',b'addr'
b'368173774',b'reviewed',b'no',b'gnis'
b'368173774',b'feature_id',b'1872487',b'gnis'
b'368173774',b'housenumber',b'801',b'addr'
b'368173774',b'county_name',b'San Luis Obispo',b'gnis'
b'368173774',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'368173775',b'ele',b'86',b'regular'
b'368173775',b'name',b'Chase Hall',b'regular'
b'368173775',b'source',b'USGS Geonames',b'regular'
b'368173775',b'state',b'CA',b'addr'
b'368173775',b'reviewed',b'no',b'gnis'
b'368173775',b'feature_id',b'1872458',b'gnis'
b'368173775',b'county_name',b'San Luis Obispo',b'gnis'
b'368173775',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'368174451',b'ele',b'62',b'regular'
b'368174451',b'name',b'San Luis Obispo Historical Museum',b'regular'
b'368174451',b'source',b'USGS Geonames',b'regular'
b'368174451',b'tourism',b'museum',b'regular'
b'368174451',b'state',b'CA',b'addr'
b'368174451',b'reviewed',b'no',b'gnis'
b'368174451',b'feature_id',b'1872442',b'gnis'
b'368174451',b'county_name',b'San Luis Obispo',b'gnis'
b'368174451',b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
b'370197562',b'highway',b'stop',b'regular'
b'373677713',b'power',b'tower',b'regular'
b'393019777',b'name',b'SLO Motorsports',b'regular'
b'393019777',b'shop',b'motorcycle',b'regular'
b'393024498',b'name',b'Foothill Cyclery',b'regular'
b'393024498',b'shop',b'bicycle',b'regular'
b'412330474',b'barrier',b'gate',b'regular'
b'504414432',b'name',b'San Luis Obispo Little Theater',b'regular'
b'504414432',b'amenity',b'theatre',b'regular'
b'552907032',b'highway',b'turning_circle',b'regular'
b'552914661',b'highway',b'traffic_signals',b'regular'
b'552914867',b'highway',b'turning_circle',b'regular'
b'573857541',b'name',b'Equilibrium: Fitness for Women',b'regular'
b'573857541',b'sport',b'athletics',b'regular'
b'573859956',b'name',"b""Jersey Mike's Subs""",b'regular'
b'573859956',b'amenity',b'fast_food',b'regular'
b'573859956',b'cuisine',b'sandwich',b'regular'
b'573859956',b'smoking',b'no',b'regular'
b'573859956',b'website',b'https://www.jerseymikes.com/20202',b'regular'
b'573859956',b'delivery',b'no',b'regular'
b'573859956',b'takeaway',b'yes',b'regular'
b'573859956',b'city',b'San Luis Obispo',b'addr'
b'573859956',b'state',b'CA',b'addr'
b'573859956',b'street',b'Broad Street',b'addr'
b'573859956',b'postcode',b'93401',b'addr'
b'573859956',b'drive_through',b'no',b'regular'
b'573859956',b'opening_hours',b'10:00-21:00',b'regular'
b'573859956',b'housenumber',b'3940-1',b'addr'
b'573864452',b'name',b'Vons 2306: Starbucks',b'regular'
b'573864452',b'amenity',b'cafe',b'regular'
b'573864452',b'description',b'inside VONS',b'regular'
b'574258847',b'name',b'3',b'regular'
b'574258847',b'highway',b'bus_stop',b'regular'
b'574262633',b'name',b'Starbucks',b'regular'
b'574262633',b'amenity',b'cafe',b'regular'
b'574262633',b'cuisine',b'coffee_shop',b'regular'
b'574262633',b'full',b'3970 Broad Street #1',b'addr'
b'574262633',b'unit',b'1',b'addr'
b'574262633',b'street',b'Broad Street',b'addr'
b'574262633',b'drive_through',b'no',b'regular'
b'574262633',b'housenumber',b'3970',b'addr'
b'574262633',b'street:name',b'Broad',b'addr'
b'574262633',b'street:type',b'Street',b'addr'
b'574262634',b'name',b'CVS',b'regular'
b'574262634',b'amenity',b'pharmacy',b'regular'
b'574262980',b'name',b'Taco Bell',b'regular'
b'574262980',b'amenity',b'fast_food',b'regular'
b'574262980',b'cuisine',b'mexican',b'regular'
b'574262980',b'delivery',b'no',b'regular'
b'574262980',b'drive_through',b'no',b'regular'
b'574271621',b'name',b'High St Deli',b'regular'
b'574271621',b'amenity',b'restaurant',b'regular'
b'574271621',b'cuisine',b'sandwich',b'regular'
b'574271621',b'takeaway',b'yes',b'regular'
b'574271621',b'city',b'San Luis Obispo',b'addr'
b'574271621',b'street',b'High Street',b'addr'
b'574271621',b'outdoor_seating',b'yes',b'regular'
b'574271621',b'housenumber',b'350',b'addr'
b'581314991',b'name',"b""Farb's Bakery""",b'regular'
b'581314991',b'shop',b'bakery',b'regular'
b'581314991',b'city',b'San Luis Obispo',b'addr'
b'581314991',b'street',b'Pismo Street',b'addr'
b'581314991',b'housenumber',b'241',b'addr'
b'581324696',b'name',b'San Luis Obispo',b'regular'
b'581324696',b'railway',b'station',b'regular'
b'581324696',b'website',b'http://www.amtrak.com/',b'regular'
b'581324696',b'city',b'San Luis Obispo',b'addr'
b'581324696',b'street',b'Railroad Avenue',b'addr'
b'581324696',b'postcode',b'93401',b'addr'
b'581324696',b'housenumber',b'1011',b'addr'
b'581328733',b'entrance',b'main',b'regular'
b'581332523',b'name',b'Wilder Floral Co.',b'regular'
b'581332523',b'shop',b'florist',b'regular'
b'581332523',b'city',b'San Luis Obispo',b'addr'
b'581332523',b'street',b'Chorro Street',b'addr'
b'581332523',b'housenumber',b'1349',b'addr'
b'581332574',b'amenity',b'dentist',b'regular'
b'581332574',b'city',b'San Luis Obispo',b'addr'
b'581332574',b'street',b'Chorro Street',b'addr'
b'581332574',b'housenumber',b'1370',b'addr'
b'581555916',b'name',b'Planned Parenthood',b'regular'
b'581555916',b'amenity',b'clinic',b'regular'
b'581555916',b'city',b'San Luis Obispo',b'addr'
b'581555916',b'street',b'Pismo Street',b'addr'
b'581555916',b'housenumber',b'743',b'addr'
b'581585285',b'name',b'Starbucks',b'regular'
b'581585285',b'amenity',b'cafe',b'regular'
b'581585285',b'cuisine',b'coffee_shop',b'regular'
b'581585318',b'name',b'Cal Poly Mustang Lanes Bowling',b'regular'
b'581585318',b'sport',b'bowling',b'regular'
b'581585318',b'city',b'San Luis Obispo',b'addr'
b'581585318',b'street',b'Grand',b'addr'
b'581585318',b'postcode',b'93407',b'addr'
b'581778535',b'barrier',b'bollard',b'regular'
b'581778612',b'city',b'San Luis Obispo',b'addr'
b'581778612',b'street',b'Osos Street',b'addr'
b'581778612',b'social_facility',b'outreach',b'regular'
b'581778612',b'housenumber',b'1814',b'addr'
b'581778612',b'for',b'drug_addicted',b'social_facility'
b'582269841',b'name',b'Laurel Lane Community Garden',b'regular'
b'582269841',b'leisure',b'garden',b'regular'
b'582269841',b'website',b'http://www.slocity.org/parksandrecreation/laurelgarden.asp',b'regular'
b'611116178',b'name',b'Crossroads Video',b'regular'
b'611116178',b'shop',b'video',b'regular'
b'611116178',b'street',b'Broad',b'addr'
b'611116178',b'description',b'Suite 122',b'regular'
b'611116178',b'housenumber',b'3165',b'addr'
b'611128561',b'name',"b""Trader Joe's""",b'regular'
b'611128561',b'shop',b'supermarket',b'regular'
b'611128561',b'city',b'San Luis Obispo',b'addr'
b'611128561',b'wheelchair',b'yes',b'regular'
b'611128561',b'street',b'South Higuera',b'addr'
b'611128561',b'opening_hours',b'08:00-20:00',b'regular'
b'611128561',b'housenumber',b'3977',b'addr'
b'612451285',b'name',b'San Luis Obispo County Government Center',b'regular'
b'612451285',b'amenity',b'townhall',b'regular'
b'612451285',b'street',b'Monterey Street',b'addr'
b'612451285',b'housenumber',b'1055',b'addr'
b'618548789',b'name',b'Barnes & Noble',b'regular'
b'618548789',b'shop',b'books',b'regular'
b'618548789',b'full',b'894 Marsh Street',b'addr'
b'618548789',b'street',b'Marsh Street',b'addr'
b'618548789',b'housenumber',b'894',b'addr'
b'618548789',b'street:name',b'Marsh',b'addr'
b'618548789',b'street:type',b'Street',b'addr'
b'662579499',b'name',b'San Luis Oriental Market',b'regular'
b'662579499',b'shop',b'market',b'regular'
b'662579499',b'phone',b'8055448599',b'regular'
b'662579499',b'street',b'Monterey St',b'addr'
b'662579499',b'description',b'Suite C',b'regular'
b'662579499',b'housenumber',b'1255',b'addr'
b'662579814',b'name',b'SLO Provisions',b'regular'
b'662579814',b'amenity',b'restaurant',b'regular'
b'662579814',b'street',b'Monterey St',b'addr'
b'662579814',b'description',b'Suite B',b'regular'
b'662579814',b'housenumber',b'1255',b'addr'
b'665502051',b'name',b'Food 4 Less',b'regular'
b'665502051',b'shop',b'supermarket',b'regular'
b'665502051',b'housenumber',b'3985',b'addr'
b'695618442',b'name',"b'4A,4B,5A,5B,6a,6b,9,10,12x'",b'regular'
b'695618442',b'highway',b'bus_stop',b'regular'
b'695618447',b'name',"b'4A,4B,6b,9'",b'regular'
b'695618447',b'highway',b'bus_stop',b'regular'
b'695618458',b'name',"b'1,4A,4B,5A,5B'",b'regular'
b'695618458',b'highway',b'bus_stop',b'regular'
b'696924353',b'name',"b""Peet's Coffee & Tea""",b'regular'
b'696924353',b'amenity',b'cafe',b'regular'
b'696924353',b'website',b'http://www.peets.com/',b'regular'
b'696924353',b'full',b'1075 Court Street #110',b'addr'
b'696924353',b'unit',b'110',b'addr'
b'696924353',b'street',b'Court Street',b'addr'
b'696924353',b'housenumber',b'1075',b'addr'
b'696924353',b'street:name',b'Court',b'addr'
b'696924353',b'street:type',b'Street',b'addr'
b'696927364',b'name',b'Abercrombie & Fitch',b'regular'
b'696927364',b'shop',b'clothes',b'regular'
b'705731525',b'name',b'Black Sheep Bar & Grill',b'regular'
